"","Year","Theatre","Type","n","fraction","ymax","ymin","labelPosition","label"
"818",2016,"Helen Hayes","Play",27,0.0010664349474682,0.97574847934276,0.974682044395292,0.975215261869026,"Play
 (# of weeks): 27"
"819",2016,"Imperial","Musical",33,0.00130342049135003,0.97705189983411,0.97574847934276,0.976400189588435,"Musical
 (# of weeks): 33"
"820",2016,"Jacobs","Musical",33,0.00130342049135003,0.97835532032546,0.97705189983411,0.977703610079785,"Musical
 (# of weeks): 33"
"821",2016,"Longacre","Musical",7,0.000276483134528794,0.978631803459989,0.97835532032546,0.978493561892725,"Musical
 (# of weeks): 7"
"822",2016,"Lunt-Fontanne","Musical",33,0.00130342049135003,0.979935223951339,0.978631803459989,0.979283513705664,"Musical
 (# of weeks): 33"
"823",2016,"Lyceum","Play",26,0.00102693735682123,0.98096216130816,0.979935223951339,0.98044869262975,"Play
 (# of weeks): 26"
"824",2016,"Lyric","Musical",18,0.00071095663164547,0.981673117939806,0.98096216130816,0.981317639623983,"Musical
 (# of weeks): 18"
"825",2016,"Lyric","Special",1,3.94975906469705e-05,0.981712615530453,0.981673117939806,0.981692866735129,"Special
 (# of weeks): 1"
"826",2016,"Majestic","Musical",33,0.00130342049135003,0.983016036021803,0.981712615530453,0.982364325776128,"Musical
 (# of weeks): 33"
"827",2016,"Marquis","Musical",33,0.00130342049135003,0.984319456513153,0.983016036021803,0.983667746267478,"Musical
 (# of weeks): 33"
"828",2016,"Minskoff","Musical",33,0.00130342049135003,0.985622877004503,0.984319456513153,0.984971166758828,"Musical
 (# of weeks): 33"
"829",2016,"Music Box","Musical",19,0.00075045422229244,0.986373331226795,0.985622877004503,0.985998104115649,"Musical
 (# of weeks): 19"
"830",2016,"Music Box","Play",5,0.000197487953234853,0.98657081918003,0.986373331226795,0.986472075203412,"Play
 (# of weeks): 5"
"831",2016,"Nederlander","Musical",16,0.000631961450351529,0.987202780630381,0.98657081918003,0.986886799905206,"Musical
 (# of weeks): 16"
"832",2016,"Neil Simon","Musical",5,0.000197487953234853,0.987400268583616,0.987202780630381,0.987301524606999,"Musical
 (# of weeks): 5"
"833",2016,"Neil Simon","Special",1,3.94975906469705e-05,0.987439766174263,0.987400268583616,0.98742001737894,"Special
 (# of weeks): 1"
"834",2016,"New Amsterdam","Musical",33,0.00130342049135003,0.988743186665613,0.987439766174263,0.988091476419938,"Musical
 (# of weeks): 33"
"835",2016,"Palace","Musical",33,0.00130342049135003,0.990046607156963,0.988743186665613,0.989394896911288,"Musical
 (# of weeks): 33"
"836",2016,"Richard Rodgers","Musical",33,0.00130342049135003,0.991350027648313,0.990046607156963,0.990698317402638,"Musical
 (# of weeks): 33"
"837",2016,"Schoenfeld","Musical",11,0.000434473497116676,0.99178450114543,0.991350027648313,0.991567264396871,"Musical
 (# of weeks): 11"
"838",2016,"Schoenfeld","Play",6,0.000236985543881823,0.992021486689312,0.99178450114543,0.991902993917371,"Play
 (# of weeks): 6"
"839",2016,"Shubert","Musical",33,0.00130342049135003,0.993324907180662,0.992021486689312,0.992673196934987,"Musical
 (# of weeks): 33"
"840",2016,"St. James","Musical",33,0.00130342049135003,0.994628327672012,0.993324907180662,0.993976617426337,"Musical
 (# of weeks): 33"
"841",2016,"Stephen Sondheim","Musical",33,0.00130342049135003,0.995931748163362,0.994628327672012,0.995280037917687,"Musical
 (# of weeks): 33"
"842",2016,"Studio 54","Musical",21,0.000829449403586381,0.996761197566948,0.995931748163362,0.996346472865155,"Musical
 (# of weeks): 21"
"843",2016,"Studio 54","Play",1,3.94975906469705e-05,0.996800695157595,0.996761197566948,0.996780946362272,"Play
 (# of weeks): 1"
"844",2016,"Vivian Beaumont","Musical",26,0.00102693735682123,0.997827632514416,0.996800695157595,0.997314163836006,"Musical
 (# of weeks): 26"
"845",2016,"Walter Kerr","Musical",2,7.89951812939411e-05,0.99790662769571,0.997827632514416,0.997867130105063,"Musical
 (# of weeks): 2"
"846",2016,"Walter Kerr","Play",20,0.000789951812939411,0.99869657950865,0.99790662769571,0.99830160360218,"Play
 (# of weeks): 20"
"847",2016,"Winter Garden","Musical",33,0.00130342049135003,1,0.99869657950865,0.999348289754325,"Musical
 (# of weeks): 33"
